uid,school_type,name,campus,headquarters,undergraduate,operator,prefecture,city,municipality_code,postal_code,address,phone_number,fax_number,kcode,department,name_hira,graduate_course,major_course,master,doctor,related_college,related_undergraduate,created_date,updated_date,salesforce_id
2030,専修学校,美芸学園高等専修学校,,,,私立,奈良県,大和高田市,292028,635-0095,奈良県大和高田市大中１７６,0745-53-0357,0745-53-0358,tcl-K33002484,びげいがくえんこうとうせんしゅう,びげいがくえんこうとうせんしゅう,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVB3
2031,専修学校,田北看護専門学校,,,,私立,奈良県,大和郡山市,292036,639-1016,奈良県大和郡山市城南町３－２５,0743-52-2244,0743-52-1236,tcl-K33010784,たきたかんごせんもんがっこう,たきたかんごせんもんがっこう,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVB4
2032,専修学校,奈良調理製菓専門学校,,,,私立,奈良県,天理市,292044,632-0005,奈良県天理市楢町５４３－１,0743-65-0116,0743-65-1077,tcl-K33001069,ならちょうりせいかせんもんがっこ,ならちょうりせいかせんもんがっこ,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVB5
2033,専修学校,ル・クレエ橿原美容専門学校,,,,私立,奈良県,橿原市,292052,634-0831,奈良県橿原市曽我町９１５－１,0744-22-1660,0744-22-1654,tcl-K33008170,る･くれえかしはらびようせんもん,る･くれえかしはらびようせんもん,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVB6
2034,専修学校,奈良県医師会看護専門学校,,,,私立,奈良県,橿原市,292052,634-8502,奈良県橿原市内膳町５－５－８,0744-22-3430,0744-24-7550,tcl-K33015837,ならけんいしかいかんごせんもんが,ならけんいしかいかんごせんもんが,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVB7
2035,専修学校,奈良県病院協会看護専門学校,,,,私立,奈良県,橿原市,292052,634-0061,奈良県橿原市大久保町４５４－１０,0744-25-7374,0744-25-4160,tcl-K33026716,ならけんびょういんきょうかいかん,ならけんびょういんきょうかいかん,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVB8
2036,専修学校,八木服装女学院,,,,私立,奈良県,橿原市,292052,634-0804,奈良県橿原市内膳町５－３－２０,0744-22-3266,0744-22-3266,tcl-K33041244,やぎふくそうじょがくいん,やぎふくそうじょがくいん,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVB9
2037,専修学校,阪奈中央看護専門学校,,,,私立,奈良県,生駒市,292095,630-0243,奈良県生駒市俵口町４５０,0743-74-9058,0743-74-9089,tcl-K33030838,はんなちゅうおうかんごせんもんが,はんなちゅうおうかんごせんもんが,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBA
2038,専修学校,奈良リハビリテーション専門学校,,,,私立,奈良県,生駒市,292095,630-0213,奈良県生駒市東生駒１－７７－３,0743-73-9861,0743-73-9862,tcl-K33031699,ならりはびりてｰしょんせんもんが,ならりはびりてｰしょんせんもんが,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBB
2039,専修学校,ハートランドしぎさん看護専門学校,,,,私立,奈良県,三郷町,293431,636-0815,奈良県生駒郡三郷町勢野北４－１３－１,0745-73-6600,0745-32-8155,tcl-K33024644,はｰとらんどしぎさんかんごせんも,はｰとらんどしぎさんかんごせんも,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBC
2040,専修学校,南奈良看護専門学校,,,,私立,奈良県,大淀町,294420,638-8561,奈良県吉野郡大淀町福神７－１,0747-54-5061,0747-54-5062,tcl-K33041331,みなみならかんごせんもんがっこう,みなみならかんごせんもんがっこう,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBD
2041,専修学校,社会保険紀南看護専門学校,,,,公立,和歌山県,田辺市,302066,646-0011,和歌山県田辺市新庄町２２５－１３５,0739-22-1592,0739-22-1687,tcl-K33007995,しゃかいほけんきなんかんごせんも,しゃかいほけんきなんかんごせんも,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBE
2042,専修学校,和歌山県立なぎ看護学校,,,,公立,和歌山県,新宮市,302074,647-0072,和歌山県新宮市蜂伏２０－３９,0735-31-8797,0735-31-6773,tcl-K33030137,わかやまけんりつなぎかんごせんも,わかやまけんりつなぎかんごせんも,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBF
2043,専修学校,国保野上厚生総合病院附属看護専門学校,,,,公立,和歌山県,紀美野町,303046,640-1141,和歌山県海草郡紀美野町小畑１６５－４,073-489-8500,073-489-8600,tcl-K33029384,こくほのがみこうせいそうごうびょ,こくほのがみこうせいそうごうびょ,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBG
2044,専修学校,国際東洋医療学院,,,,私立,大阪府,岸和田市,272027,596-0076,大阪府岸和田市野田町２－２－８,072-429-5931,072-429-1040,tcl-K33031725,こくさいとうよういりょうがくいん,こくさいとうよういりょうがくいん,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBH
2045,専修学校,姫路歯科衛生専門学校,,,,私立,兵庫県,姫路市,282014,670-0944,兵庫県姫路市阿保甲４９９－４,079-222-1500,079-222-1507,tcl-K33007582,ひめじしかえいせいせんもんがっこ,ひめじしかえいせいせんもんがっこ,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBI
2046,専修学校,姫路経営医療専門学校,,,,私立,兵庫県,姫路市,282014,670-0944,兵庫県姫路市阿保甲４９９－４－８,079-222-1185,079-288-6415,tcl-K33006008,ひめじけいえいいりょうせんもんが,ひめじけいえいいりょうせんもんが,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBJ
2047,専修学校,箕面学園福祉保育専門学校,,,,私立,大阪府,箕面市,272205,562-0001,大阪府箕面市箕面７－７－３１,072-723-6590,072-723-6684,tcl-K33024596,みのおがくえんふくしほいくせんも,みのおがくえんふくしほいくせんも,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBK
2048,専修学校,履正社スポーツ専門学校箕面キャンパス,,,,私立,大阪府,箕面市,272205,563-0255,大阪府箕面市森町西１－１－６５,072-733-2111,072-733-2112,tcl-K33041415,りせいしゃすぽーつせんもんがっこ,りせいしゃすぽーつせんもんがっこ,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBL
2049,専修学校,近畿リハビリテーション学院,,,,私立,大阪府,摂津市,272248,566-0022,大阪府摂津市三島３－３－２,06-6381-3282,06-6381-3283,tcl-K33015077,きんきりはびりてｰしょんがくいん,きんきりはびりてｰしょんがくいん,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBM
2050,専修学校,南海福祉看護専門学校,,,,私立,大阪府,高石市,272256,592-0005,大阪府高石市千代田６－１２－５３,072-262-1094,072-261-7886,tcl-K33005074,なんかいふくしかんごせんもんがっ,なんかいふくしかんごせんもんがっ,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBN
2051,専修学校,鴻池生活科学専門学校,,,,私立,大阪府,東大阪市,272272,578-0976,大阪府東大阪市西鴻池町１－５－４,06-6745-1353,06-6745-0028,tcl-K33007098,こうのいけせいかつかがくせんもん,こうのいけせいかつかがくせんもん,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBO
2052,専修学校,日本医療学院専門学校,,,,私立,大阪府,東大阪市,272272,577-0803,大阪府東大阪市下小阪４－１２－３,06-6723-1441,06-6722-5603,tcl-K33007412,にほんいりょうがくいんせんもんが,にほんいりょうがくいんせんもんが,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBP
2053,専修学校,小阪病院看護専門学校,,,,私立,大阪府,東大阪市,272272,577-0809,大阪府東大阪市永和２－７－３０,06-6722-5006,,tcl-K33019967,こさかびょういんかんごせんもんが,こさかびょういんかんごせんもんが,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBQ
2054,専修学校,日本歯科学院専門学校,,,,私立,大阪府,東大阪市,272272,577-0803,大阪府東大阪市下小阪４－１２－３,06-6722-5601,06-6722-5603,tcl-K33022022,にほんしかがくいんせんもんがっこ,にほんしかがくいんせんもんがっこ,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBR
2055,専修学校,ＰＬ学園衛生看護専門学校,,,,私立,大阪府,富田林市,272141,584-8555,大阪府富田林市大字喜志２０５５,0721-24-5136,0721-23-7950,tcl-K33020499,ぴｰえるがくえんえいせいかんごせ,ぴｰえるがくえんえいせいかんごせ,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBS
2056,専修学校,鴻池学園高等専修学校,,,,私立,大阪府,東大阪市,272272,578-0976,大阪府東大阪市西鴻池町１－５－４,06-6745-7868,06-6745-5292,tcl-K33027865,こうのいけがくえんこうとうせんし,こうのいけがくえんこうとうせんし,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBT
2057,専修学校,四条畷看護専門学校,,,,私立,大阪府,四條畷市,272299,575-0013,大阪府四條畷市田原台６－１－１－２,0743-78-9114,0743-78-9180,tcl-K33031002,しじょうなわてかんごせんもんがっ,しじょうなわてかんごせんもんがっ,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBU
2058,専修学校,近畿大学附属看護専門学校,,,,私立,大阪府,大阪狭山市,272311,589-0014,大阪府大阪狭山市大野東１０２－１,072-366-6389,072-367-0111,tcl-K33001829,きんきだいがくふぞくかんごせんも,きんきだいがくふぞくかんごせんも,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBV
2059,専修学校,ホンダテクニカルカレッジ関西,,,,私立,大阪府,大阪狭山市,272311,589-0012,大阪府大阪狭山市東くみの木２－１９３７－１,072-366-9011,072-360-2230,tcl-K33030791,ほんだてくにかるかれっじかんさい,ほんだてくにかるかれっじかんさい,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBW
2060,専修学校,大阪保育福祉専門学校,,,,私立,大阪府,島本町,273015,618-0001,大阪府三島郡島本町山崎５－３－１０,075-962-1115,075-962-9001,tcl-K33005384,おおさかほいくふくしせんもんがっ,おおさかほいくふくしせんもんがっ,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBX
2061,専修学校,神戸視力障害センター,,,,国立,兵庫県,神戸市西区,281115,651-2134,兵庫県神戸市西区曙町１０７０,078-923-4670,078-928-4122,tcl-K33019303,こうべしりょくしょうがいせんたｰ,こうべしりょくしょうがいせんたｰ,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBY
2062,専修学校,兵庫県立総合衛生学院,,,,公立,兵庫県,神戸市長田区,281069,653-0052,兵庫県神戸市長田区海運町７－４－１３,078-733-6611,078-733-6613,tcl-K33024770,ひょうごけんりつそうごうえいせい,ひょうごけんりつそうごうえいせい,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBZ
2063,専修学校,姫路医療センター附属看護学校,,,,公立,兵庫県,姫路市,282014,670-8520,兵庫県姫路市本町６８,079-222-4530,079-223-8310,tcl-K33018896,ひめじいりょうせんたｰふぞくかん,ひめじいりょうせんたｰふぞくかん,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBa
2064,専修学校,関西労災看護専門学校,,,,公立,兵庫県,尼崎市,282022,660-0064,兵庫県尼崎市稲葉荘３－１－６９,06-6419-2177,06-6419-3668,tcl-K33010186,かんさいろうさいかんごせんもんが,かんさいろうさいかんごせんもんが,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBb
2065,専修学校,阪奈中央リハビリテーション専門学校,,,,私立,大阪府,四條畷市,272299,575-0013,大阪府四條畷市田原台６－４－４３,0743-78-8711,0743-78-9232,tcl-K33029937,はんなちゅうおうりはびりてｰしょ,はんなちゅうおうりはびりてｰしょ,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBc
2066,専修学校,泉佐野泉南医師会看護専門学校,,,,私立,大阪府,泉佐野市,272132,598-0063,大阪府泉佐野市湊１－１－３０－９,072-469-3070,072-458-2370,tcl-K33014009,いずみさのせんなんいしかいかんご,いずみさのせんなんいしかいかんご,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBd
2067,専修学校,履正社医療スポーツ専門学校茨木キャンパス,,,,私立,大阪府,茨木市,272116,567-0062,大阪府茨木市東福井３－３８－１６,072-640-6012,072-640-6011,tcl-K33041327,りせいしゃいりょうすぽｰつせんも,りせいしゃいりょうすぽｰつせんも,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBe
2068,専修学校,履正社スポーツ専門学校北大阪校,,,,私立,大阪府,茨木市,272116,532-0024,大阪府淀川区十三本町３－４－２１,06-6305-6592,06-6305-1692,tcl-K33041326,りせいしゃすぽｰつせんもんがっこ,りせいしゃすぽｰつせんもんがっこ,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBf
2069,専修学校,駿台観光＆外語ビジネス専門学校,,,,私立,大阪府,豊中市,272035,561-0872,大阪府豊中市寺内２－５－１８,06-6865-1121,06-6865-1121,tcl-K33005476,すんだいかんこうあんどがいごせん,すんだいかんこうあんどがいごせん,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBg
2070,専修学校,北斗会看護専門学校,,,,私立,大阪府,豊中市,272035,561-0803,大阪府豊中市城山町１－１０－３,06-6865-1212,06-6865-1252,tcl-K33006282,ほくとかいかんごせんもんがっこう,ほくとかいかんごせんもんがっこう,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBh
2071,専修学校,大阪医療看護専門学校,,,,私立,大阪府,豊中市,272035,560-0045,大阪府豊中市刀根山５－１－１,06-6846-1080,06-6846-1077,tcl-K33032612,おおさかいりょうかんごせんもんが,おおさかいりょうかんごせんもんが,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBi
2072,専修学校,キャットミュージックカレッジ専門学校,,,,私立,大阪府,吹田市,272051,564-0062,大阪府吹田市垂水町３－２９－１８,06-6369-1101,06-6369-0411,tcl-K33005155,きゃっとみゅｰじっくかれっじせん,きゃっとみゅｰじっくかれっじせん,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBj
2073,専修学校,大阪アニメーションカレッジ専門学校,,,,私立,大阪府,吹田市,272051,564-0062,大阪府吹田市垂水町３－２９－１８,06-6369-5167,06-6369-0411,tcl-K33005166,おおさかあにめｰしょんかれっじせ,おおさかあにめｰしょんかれっじせ,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBk
2074,専修学校,明治東洋医学院専門学校,,,,私立,大阪府,吹田市,272051,564-0034,大阪府吹田市西御旅町７－５３,06-6381-3811,06-6381-3800,tcl-K33017057,めいじとうよういがくいんせんもん,めいじとうよういがくいんせんもん,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBl
2075,専修学校,日本眼鏡技術専門学校,,,,私立,大阪府,吹田市,272051,530-0055,大阪府大阪市北区野崎町１－３,06-6315-6633,06-6832-2700,tcl-K33019761,にほんめがねぎじゅつせんもんがっ,にほんめがねぎじゅつせんもんがっ,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBm
2076,専修学校,泉大津市医師会附属看護高等専修学校,,,,私立,大阪府,泉大津市,272060,595-0013,大阪府泉大津市宮町２－２５,0725-32-0660,,tcl-K33003625,いずみおおつしいしかいふぞくかん,いずみおおつしいしかいふぞくかん,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBn
2077,専修学校,大阪調理製菓専門学校,,,,私立,大阪府,泉大津市,272060,595-0021,大阪府泉大津市東豊中町３－１－１５,0725-45-6000,0725-41-4874,tcl-K33022859,おおさかちょうりせいかせんもんが,おおさかちょうりせいかせんもんが,,,,,,,2021-09-17 05:24:56,2025-06-14 23:03:47,0015h00000oIVBo
